@relation 'dataset_consumo_energia-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.MathExpression-Elog(A)-R1-3,5-6-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.NominalToBinary-A-R1,2-weka.filters.unsupervised.attribute.Standardize'

@attribute Setor_Atividade=Residencial numeric
@attribute Setor_Atividade=Comercial numeric
@attribute Setor_Atividade=Industrial numeric
@attribute Dia_da_Semana=Segunda numeric
@attribute Dia_da_Semana=Terca numeric
@attribute Dia_da_Semana=Quarta numeric
@attribute Dia_da_Semana=Quinta numeric
@attribute Dia_da_Semana=Sexta numeric
@attribute Dia_da_Semana=Sabado numeric
@attribute Dia_da_Semana=Domingo numeric
@attribute Temperatura_Media numeric
@attribute Area_Metragem numeric
@attribute Ocupantes_Ativos numeric
@attribute Consumo_Energia numeric

@data
1.396706,-0.702355,-0.702355,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-0.700016,-1.285363,-0.916912,5.457456
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,-0.567132,-0.717764,-0.953553,5.602857
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,2.575709,-0.447814,-0.374274,-0.400506,-0.190628,-0.753231,-0.806989,5.740436
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,-0.434248,-0.783122,-0.880271,5.869862
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,-1.32014,-0.227019,-0.239056,6.413295
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,0.872442,-0.747475,-0.898592,5.7301
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,1.13821,0.265995,0.054071,6.784344
-0.714594,-0.702355,1.421044,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.363054,1.5869,1.318181,7.89551
1.396706,-0.702355,-0.702355,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-0.434248,-0.799624,-0.880271,5.789654
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,-0.788605,-1.179793,-0.898592,5.536547
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,-0.788605,-1.453147,-0.916912,5.335613
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,2.599932,-1.085992,-0.953553,5.468482
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,1.027473,-0.604037,-0.605465,6.028279
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,-0.943636,-0.860425,-0.916912,5.578597
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,0.163729,0.627747,0.200635,7.36074
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,-0.412101,1.714062,1.538027,8.023487
1.396706,-0.702355,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.628822,-0.897521,-0.953553,5.506956
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,0.584527,1.600303,0.512082,7.829113
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,1.182504,-1.380129,0,5.646506
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,-0.965784,-0.75654,-0.880271,5.757323
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,0,1.67672,-0.257376,7.716372
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,2.575709,-0.447814,-0.374274,-0.400506,-1.563761,-1.013661,-0.880271,5.654242
-0.714594,-0.702355,1.421044,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-1.40873,1.402936,2.325806,7.990577
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,0.961031,0.185375,-0.752028,6.393925
1.396706,-0.702355,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-1.07652,-1.325911,-0.898592,5.487697
-0.714594,1.421044,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-0.943636,-0.070075,0.255596,6.648337
-0.714594,-0.702355,1.421044,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-0.01345,1.147051,1.702911,7.704316
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,0.761706,-0.671217,-0.330658,6.240471
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,-1.187257,-0.245859,0.4388,6.667084
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,-1.563761,0.364272,-0.184094,6.926184
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,-0.987931,-1.075131,-0.770348,5.724891
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,1.315388,-0.701026,0.42048,6.585068
-0.714594,-0.702355,1.421044,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.363054,1.705403,-0.184094,7.734778
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,2.575709,-0.447814,-0.374274,-0.400506,1.448272,-0.017422,-0.458901,6.460999
-0.714594,-0.702355,1.421044,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-1.275846,1.707291,2.325806,8.235387
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,-1.563761,-0.156256,-0.348978,6.279459
-0.714594,-0.702355,1.421044,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.495938,1.007151,1.66627,7.64377
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,0.252318,1.290344,1.794513,7.860995
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,2.575709,-0.447814,-0.374274,-0.400506,0.31876,-0.147013,0.292237,6.666575
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,1.027473,-0.784842,-0.660426,5.957391
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,0.451644,0.075345,0.090712,8.946258
1.396706,-0.702355,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.429496,-1.277012,-0.916912,5.395444
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,0.783853,-0.912686,-0.898592,5.73625
1.396706,-0.702355,-0.702355,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.540233,-0.891044,-0.898592,5.675726
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,0.938884,0.627747,1.574668,7.681745
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,1.093915,-0.932345,-0.623785,6.052089
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,2.575709,-0.447814,-0.374274,-0.400506,1.691892,1.566046,2.563971,8.060919
1.396706,-0.702355,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-0.722163,-1.036201,-0.898592,5.563754
-0.714594,1.421044,-0.702355,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.518085,-0.943967,-0.770348,5.863915
-0.714594,-0.702355,1.421044,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-0.434248,1.727226,0,10.06123
-0.714594,1.421044,-0.702355,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-0.943636,-0.945566,-0.275697,6.112797
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,2.575709,-0.447814,-0.374274,-0.400506,-0.766458,1.490358,-0.257376,7.546288
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,2.575709,-0.447814,-0.374274,-0.400506,0.540233,0.347181,-0.312337,6.567094
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,0.451644,-1.250096,-0.935232,5.410753
1.396706,-0.702355,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.429496,-1.367841,-0.953553,5.252797
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,-0.25707,-0.738923,-0.184094,6.207785
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,-0.01345,0.627747,2.655573,7.952545
1.396706,-0.702355,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.894589,-1.424293,-0.935232,5.293807
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,-1.563761,-0.862333,-0.953553,5.526647
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,0.008698,-1.480973,-0.916912,5.357529
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,0,-0.062159,0.035751,6.550509
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,0.828148,0.355775,0.237276,6.890202
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,0,1.593443,0.731927,7.82756
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,1.647598,1.412253,-0.220735,7.553234
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,0.230171,0.997206,2.582292,7.921608
-0.714594,1.421044,-0.702355,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.274465,0.058917,-0.42226,6.424707
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,-0.456396,-0.042247,-0.513862,9.1167
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,0.584527,1.186299,0.622005,10.21279
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,0.030845,0.588402,1.336502,7.477265
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,1.315388,0.279632,-0.623785,6.657112
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,-1.563761,1.218624,1.080016,7.722456
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,2.575709,-0.447814,-0.374274,-0.400506,0.185876,-1.30235,-0.916912,5.374815
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,2.575709,-0.447814,-0.374274,-0.400506,0.429496,-0.245649,-0.184094,6.336295
-0.714594,-0.702355,1.421044,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-0.212775,1.16944,-0.037531,7.414332
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,-0.456396,0.23542,-0.532183,6.517228
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,-0.412101,-0.835141,0,5.631212
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,0.185876,0.18902,0.383839,6.786152
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,-1.563761,-1.144184,-0.092492,6.163104
-0.714594,1.421044,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0,-0.177768,-0.312337,6.404898
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,-0.544985,-0.095196,0.035751,6.54276
1.396706,-0.702355,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.119434,-1.549431,0,5.082646
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,0.385202,-0.42341,-0.458901,6.185591
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,-0.58928,0.181593,-0.806989,6.281332
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,0,0.60797,0.951773,7.435025
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,-1.563761,-0.033038,0.328878,6.79369
-0.714594,-0.702355,1.421044,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.806,0.812865,0.585364,7.424941
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,2.575709,-0.447814,-0.374274,-0.400506,1.182504,-1.561474,-0.898592,5.44458
1.396706,-0.702355,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-1.563761,-1.247696,-0.935232,5.372961
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,-0.456396,-0.693367,-0.953553,5.670226
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,-1.364435,-0.792632,-0.880271,5.775172
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,-0.212775,1.702935,0.40216,7.873331
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,0.695264,-0.08735,0.145673,6.705027
1.396706,-0.702355,-0.702355,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,1.071768,-1.411265,-0.898592,5.443716
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,1.226799,-0.019124,-0.568824,6.375365
-0.714594,-0.702355,1.421044,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,1.448272,1.224743,2.014358,7.819074
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,2.575709,-0.447814,-0.374274,-0.400506,-0.25707,0.627747,0.072392,7.745349
-0.714594,-0.702355,1.421044,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-1.275846,0.479851,1.867795,10.411329
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,-0.146334,-1.012493,-0.916912,5.545568
-0.714594,1.421044,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.695264,-0.662026,-0.715387,5.943849
-0.714594,1.421044,-0.702355,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-1.364435,-0.311553,-0.40394,6.272877
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,0,0.162269,0.255596,6.816736
-0.714594,-0.702355,1.421044,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0,1.252879,1.025054,7.629684
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,-0.234923,-1.110855,-0.935232,5.454038
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,0,1.140853,1.556347,7.694302
-0.714594,-0.702355,1.421044,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-0.744311,1.231424,0.200635,7.415837
-0.714594,1.421044,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.075139,0.201816,-0.129133,6.623667
-0.714594,-0.702355,1.421044,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-0.25707,0.627747,1.959397,8.035408
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,1.049621,0.328035,0.310557,6.974947
1.396706,-0.702355,-0.702355,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-0.389954,-0.801383,-0.916912,5.700778
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,0.540233,-0.326579,-0.477221,6.158884
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,-0.035597,-0.865203,-0.916912,5.623295
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,0.274465,-0.149589,-0.367299,6.407705
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,-0.279217,0.898392,2.435728,7.91688
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,0.761706,1.614905,0.970093,7.802945
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,0.783853,-1.517849,-0.935232,5.221976
1.396706,-0.702355,-0.702355,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.495938,-0.73408,-0.953553,5.736895
1.396706,-0.702355,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.650969,-1.034997,-0.916912,5.60175
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,2.575709,-0.447814,-0.374274,-0.400506,-1.054373,0.071786,0.109033,6.58755
-0.714594,1.421044,-0.702355,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0,0.092755,-0.770348,6.328115
1.396706,-0.702355,-0.702355,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,1.359683,-0.737709,-0.935232,5.581238
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,0.540233,1.434049,-0.294017,7.510047
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,-1.165109,0.049224,-0.312337,6.468785
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,2.575709,-0.447814,-0.374274,-0.400506,-0.057744,-0.912686,-0.00089,6.341769
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,0.407349,-0.051894,0,6.677965
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,-0.855047,-1.357599,0,5.236442
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,-1.519466,-0.832843,-0.916912,5.576328
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,-0.367807,0.627747,-0.898592,5.637286
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,-0.8329,-0.870493,-0.953553,5.46256
1.396706,-0.702355,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-0.035597,-1.513281,-0.898592,5.406275
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,2.575709,-0.447814,-0.374274,-0.400506,-1.563761,0.430688,-0.294017,6.889591
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,0.606675,1.509884,2.563971,8.097639
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,-0.722163,-1.465862,-0.898592,5.456602
-0.714594,1.421044,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,1.093915,-0.896521,-0.568824,5.991964
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,-0.323512,-1.561474,-0.880271,5.46806
-0.714594,-0.702355,1.421044,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-0.035597,1.700786,0.475441,7.780679
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,-0.212775,1.528815,2.362446,8.025713
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,-0.766458,-0.267123,-0.092492,6.408364
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,2.732815,0.97957,-0.092492,7.439207
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,-0.567132,-1.135196,-0.953553,5.300315
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,1.116062,0.193465,0.347198,6.874612
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,-1.231551,-0.883149,-0.953553,5.533785
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,0.407349,-1.313601,-0.898592,5.525453
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,0.518085,-0.602686,-0.568824,6.155283
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,-0.035597,0.627747,-0.916912,5.406723
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,-0.655721,1.457368,0.328878,7.670335
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,2.575709,-0.447814,-0.374274,-0.400506,-0.301365,-0.815601,-0.916912,5.67057
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,-0.456396,-0.413904,0.255596,6.576748
-0.714594,1.421044,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,2.644226,-1.097013,-0.074172,6.35106
-0.714594,1.421044,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0,-0.859474,0.42048,6.465678
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,0.56238,-0.69757,-0.916912,5.705115
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,1.95766,-0.360005,0.42048,6.629759
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,2.575709,-0.387496,-0.447814,-0.374274,-0.400506,-0.987931,0.18902,-0.678746,6.341065
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,0.030845,-0.908612,-0.935232,5.570632
-0.714594,-0.702355,1.421044,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,-0.301365,1.122049,1.281541,7.733771
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,-0.102039,-1.28873,-0.880271,5.538515
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,-0.212775,0.627747,-0.074172,6.288973
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,2.575709,-0.447814,-0.374274,-0.400506,-0.8329,0.050213,0.182314,6.654668
1.396706,-0.702355,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.208023,-0.809347,-0.880271,5.830709
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,-1.187257,1.441271,0.493762,7.549767
-0.714594,1.421044,-0.702355,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,1.071768,-0.038581,0.054071,6.569481
-0.714594,1.421044,-0.702355,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.673116,-1.006682,-0.275697,6.161207
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,2.492039,-0.567132,0.336947,-0.605465,6.589751
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,-0.50069,-0.794374,-0.916912,5.655292
-0.714594,1.421044,-0.702355,-0.435392,2.378186,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.296612,-0.364412,-0.623785,6.025383
-0.714594,-0.702355,1.421044,-0.435392,-0.41968,-0.387496,-0.387496,-0.447814,2.666702,-0.400506,-0.899342,1.717073,0.530403,7.900303
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,2.575709,-0.447814,-0.374274,-0.400506,2.001954,0.037109,0.090712,6.630815
-0.714594,1.421044,-0.702355,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.385202,0.017307,-0.440581,6.350886
-0.714594,-0.702355,1.421044,2.292365,-0.41968,-0.387496,-0.387496,-0.447814,-0.374274,-0.400506,0.429496,1.538075,0.622005,7.740577
-0.714594,1.421044,-0.702355,-0.435392,-0.41968,-0.387496,-0.387496,2.228776,-0.374274,-0.400506,0.739558,0.223078,0.054071,6.711254
1.396706,-0.702355,-0.702355,-0.435392,-0.41968,-0.387496,2.575709,-0.447814,-0.374274,-0.400506,-0.655721,-0.886593,-0.898592,5.641552
